# Time(days) Flux(e/s)
3329.943964 0.859477
3329.946279 0.885485
3329.948594 0.907589
3329.950909 0.925286
3329.953223 0.950231
3329.955538 0.976520
3329.957853 0.994179
3329.960168 1.006150
3329.962483 1.025837
3329.964798 1.031861
3329.967113 1.045970
3329.969427 1.059759
3329.971742 1.063460
3329.974057 1.079747
3329.976372 1.086808
3329.978687 1.107192
3329.981002 1.110033
3329.983316 1.120629
3329.985631 1.125070
3329.987946 1.130335
3329.990261 1.136390
3329.992576 1.144260
3329.994891 1.154674
3329.997205 1.152904
3329.999520 1.157939
3330.001835 1.154673
3330.004150 1.165096
3330.006465 1.164967
3330.008780 1.158009
3330.011095 1.158921
3330.013409 1.158934
3330.015724 1.147943
3330.018039 1.146407
3330.020354 1.134434
3330.022669 1.141504
3330.024984 1.120309
3330.027298 1.109505
3330.029613 1.106693
3330.031928 1.099917
3330.034243 1.082521
3330.036558 1.069361
3330.038873 1.062064
3330.041188 1.049802
3330.043502 1.034184
3330.045817 1.018280
3330.048132 0.998835
3330.050447 0.981670
3330.052762 0.968136
3330.055077 0.943776
3330.057391 0.926346
3330.059706 0.909135
3330.062021 0.883330
3330.064336 0.853662
3330.066651 0.843676
3330.068966 0.824734
3330.071281 0.805058
3330.073595 0.796857
3330.075910 0.792067
3330.078225 0.785651
3330.080540 0.783180
3330.082855 0.777422
3330.085170 0.785918
3330.087484 0.779304
3330.089799 0.777050
3330.092114 0.779612
3330.094429 0.776599
3330.096744 0.776923
3330.099059 0.781077
3330.101374 0.775578
3330.103688 0.788454
3330.106003 0.798911
3330.108318 0.804181
3330.110633 0.828552
3330.112948 0.843011
3330.115263 0.861814
3330.117577 0.884160
3330.119892 0.902309
3330.122207 0.920143
3330.124522 0.935234
3330.126837 0.957014
3330.129152 0.971632
3330.131466 0.988102
3330.133781 1.011248
3330.136096 1.013847
3330.138411 1.029512
3330.140726 1.036251
3330.143041 1.058199
3330.145356 1.056711
3330.147670 1.064773
3330.149985 1.074515
3330.152300 1.089176
3330.154615 1.089407
3330.156930 1.100894
3330.159245 1.105315
3330.161559 1.108750
3330.163874 1.120665
3330.166189 1.117239
3330.168504 1.113600
3330.170819 1.120548
3330.173134 1.124561
3330.175449 1.117653
3330.177763 1.118946
3330.180078 1.117703
3330.182393 1.111758
3330.184708 1.109440
3330.187023 1.111495
3330.189338 1.102812
3330.191652 1.097662
3330.193967 1.084786
3330.196282 1.079838
3330.198597 1.064138
3330.200912 1.063282
3330.203227 1.054341
3330.205542 1.047347
3330.207856 1.032216
3330.210171 1.019922
3330.212486 1.011322
3330.214801 0.998929
3330.217116 0.982317
3330.219431 0.978161
3330.221745 0.951120
3330.224060 0.930031
3330.226375 0.916509
3330.228690 0.890850
3330.231005 0.873716
3330.233320 0.847752
3330.235635 0.825073
3330.237949 0.810874
3330.240264 0.802139
3330.242579 0.794849
3330.244894 0.796470
3330.247209 0.782830
3330.249524 0.786568
3330.251838 0.782937
3330.254153 0.787916
3330.256468 0.791314
3330.258783 0.792781
3330.261098 0.787861
3330.263413 0.791523
3330.265728 0.792314
3330.268042 0.799162
3330.270357 0.795507
3330.272672 0.790914
3330.274987 0.788050
3330.277302 0.800865
3330.279617 0.822635
3330.281931 0.846176
3330.284246 0.865797
3330.286561 0.884757
3330.288876 0.906920
3330.291191 0.935819
3330.293506 0.961106
3330.295821 0.979864
3330.298135 0.994646
3330.300450 1.010266
3330.302765 1.025459
3330.305080 1.037129
3330.307395 1.051776
3330.309710 1.056557
3330.312024 1.074639
3330.314339 1.080799
3330.316654 1.092464
3330.318969 1.105162
3330.321284 1.111626
3330.323599 1.121953
3330.325914 1.132818
3330.328228 1.135741
3330.330543 1.146824
3330.332858 1.144654
3330.335173 1.152944
3330.337488 1.156636
3330.339803 1.155153
3330.342117 1.159550
3330.344432 1.162761
3330.346747 1.163490
3330.349062 1.160124
3330.351377 1.159976
3330.353692 1.151001
3330.356007 1.151898
3330.358321 1.149956
3330.360636 1.133780
3330.362951 1.121525
3330.365266 1.121146
3330.367581 1.115005
3330.369896 1.096374
3330.372210 1.091275
3330.374525 1.078425
3330.376840 1.068969
3330.379155 1.053312
3330.381470 1.040056
3330.383785 1.027729
3330.386100 1.010655
3330.388414 0.990245
3330.390729 0.969591
3330.393044 0.958695
3330.395359 0.939660
3330.397674 0.918123
3330.399989 0.898332
3330.402303 0.878456
3330.404618 0.854583
3330.406933 0.833649
3330.409248 0.817744
3330.411563 0.801951
3330.413878 0.789146
3330.416193 0.786717
3330.418507 0.786610
3330.420822 0.780839
3330.423137 0.776034
3330.425452 0.779762
3330.427767 0.776615
3330.430082 0.774376
3330.432396 0.778067
3330.434711 0.781902
3330.437026 0.781654
3330.439341 0.787931
3330.441656 0.779857
3330.443971 0.788136
3330.446286 0.791801
3330.448600 0.812210
3330.450915 0.828115
3330.453230 0.851098
3330.455545 0.867723
3330.457860 0.886524
3330.460175 0.905138
3330.462489 0.927665
3330.464804 0.946236
3330.467119 0.963993
3330.469434 0.979095
3330.471749 0.996437
3330.474064 1.007573
3330.476379 1.017393
3330.478693 1.032525
3330.481008 1.040159
3330.483323 1.050183
3330.485638 1.063881
3330.487953 1.072147
3330.490268 1.079783
3330.492582 1.082428
3330.494897 1.094664
3330.497212 1.097487
3330.499527 1.106821
3330.501842 1.108836
3330.504157 1.117515
3330.506472 1.122303
3330.508786 1.122687
3330.511101 1.122770
3330.513416 1.119630
3330.515731 1.120218
3330.518046 1.122137
3330.520361 1.117390
3330.522675 1.114113
3330.524990 1.106364
3330.527305 1.104412
3330.529620 1.098708
3330.531935 1.092302
3330.534250 1.086657
3330.536565 1.073919
3330.538879 1.066682
3330.541194 1.054652
3330.543509 1.047588
3330.545824 1.037872
3330.548139 1.025085
3330.550454 1.011642
3330.552768 1.008172
3330.555083 0.989280
3330.557398 0.977385
3330.559713 0.968161
3330.562028 0.951631
3330.564343 0.932421
3330.566658 0.905731
3330.568972 0.890369
3330.571287 0.872166
3330.573602 0.843978
3330.575917 0.815296
3330.578232 0.807323
3330.580547 0.786710
3330.582861 0.787766
3330.585176 0.789243
3330.587491 0.792205
3330.589806 0.789958
3330.592121 0.796745
3330.594436 0.792200
3330.596751 0.793040
3330.599065 0.791227
3330.601380 0.788710
3330.603695 0.790262
3330.606010 0.791383
3330.608325 0.786317
3330.610640 0.790951
3330.612954 0.794385
3330.615269 0.790313
3330.617584 0.810690
3330.619899 0.831545
3330.622214 0.853126
3330.624529 0.876328
3330.626844 0.903427
3330.629158 0.919013
3330.631473 0.940614
3330.633788 0.960536
3330.636103 0.979691
3330.638418 1.001069
3330.640733 1.020273
3330.643047 1.033606
3330.645362 1.044844
3330.647677 1.050285
3330.649992 1.066819
3330.652307 1.071320
3330.654622 1.090837
3330.656937 1.094974
3330.659251 1.107425
3330.661566 1.105293
3330.663881 1.124268
3330.666196 1.123159
3330.668511 1.132556
3330.670826 1.139966
3330.673140 1.147174
3330.675455 1.150370
3330.677770 1.157497
3330.680085 1.158267
3330.682400 1.163960
3330.684715 1.161398
3330.687030 1.162304
3330.689344 1.155565
3330.691659 1.160229
3330.693974 1.149660
3330.696289 1.148367
3330.698604 1.139121
3330.700919 1.129443
3330.703233 1.120492
3330.705548 1.118105
3330.707863 1.108118
3330.710178 1.096395
3330.712493 1.087949
3330.714808 1.075091
3330.717123 1.065126
3330.719437 1.049685
3330.721752 1.037264
3330.724067 1.021925
3330.726382 1.001966
3330.728697 0.992577
3330.731012 0.960819
3330.733327 0.946891
3330.735641 0.931171
3330.737956 0.907182
3330.740271 0.886309
3330.742586 0.867795
3330.744901 0.845467
3330.747216 0.828447
3330.749530 0.810637
3330.751845 0.800478
3330.754160 0.792614
3330.756475 0.797114
3330.758790 0.786895
3330.761105 0.788031
3330.763420 0.780215
3330.765734 0.778776
3330.768049 0.782457
3330.770364 0.773744
3330.772679 0.773006
3330.774994 0.777265
3330.777309 0.774027
3330.779623 0.782829
3330.781938 0.782346
3330.784253 0.788791
3330.786568 0.799285
3330.788883 0.812665
3330.791198 0.833232
3330.793513 0.863772
3330.795827 0.875129
3330.798142 0.903275
3330.800457 0.917527
3330.802772 0.933875
3330.805087 0.954070
3330.807402 0.971086
3330.809716 0.984334
3330.812031 0.996338
3330.814346 1.015255
3330.816661 1.024331
3330.818976 1.035611
3330.821291 1.043471
3330.823606 1.058245
3330.825920 1.065394
3330.828235 1.077671
3330.830550 1.087586
3330.832865 1.094629
3330.835180 1.095311
3330.837495 1.098578
3330.839809 1.110350
3330.842124 1.110845
3330.844439 1.114942
3330.846754 1.116031
3330.849069 1.126363
3330.851384 1.123015
3330.853699 1.118845
3330.856013 1.118486
3330.858328 1.121623
3330.860643 1.107364
3330.862958 1.113522
3330.865273 1.104179
3330.867588 1.106388
3330.869903 1.095642
3330.872217 1.090458
3330.874532 1.083643
3330.876847 1.079368
3330.879162 1.061297
3330.881477 1.048647
3330.883792 1.035583
3330.886106 1.026628
3330.888421 1.026343
3330.890736 1.014962
3330.893051 1.001216
3330.895366 0.984243
3330.897681 0.971958
3330.899996 0.956475
3330.902310 0.937607
3330.904625 0.923491
3330.906940 0.900916
3330.909255 0.876671
3330.911570 0.851316
3330.913885 0.836548
3330.916199 0.809643
3330.918514 0.793468
3330.920829 0.788796
3330.923144 0.792033
3330.925459 0.789425
3330.927774 0.789393
3330.930089 0.792469
3330.932403 0.791971
3330.934718 0.781621
3330.937033 0.790453
3330.939348 0.786563
3330.941663 0.785844
3330.943978 0.793368
3330.946292 0.788398
3330.948607 0.791026
3330.950922 0.791782
3330.953237 0.796311
3330.955552 0.803015
3330.957867 0.818024
3330.960182 0.833247
3330.962496 0.858008
3330.964811 0.883405
3330.967126 0.905033
3330.969441 0.924604
3330.971756 0.949795
3330.974071 0.971043
3330.976386 0.988611
3330.978700 1.005642
3330.981015 1.027167
3330.983330 1.032178
3330.985645 1.049189
3330.987960 1.061205
3330.990275 1.065598
3330.992589 1.075455
3330.994904 1.087024
3330.997219 1.097703
3330.999534 1.105008
3331.001849 1.124942
3331.004164 1.125707
3331.006479 1.131704
3331.008793 1.140927
3331.011108 1.149944
3331.013423 1.155644
3331.015738 1.156171
3331.018053 1.150441
3331.020368 1.159671
3331.022682 1.157162
3331.024997 1.155687
3331.027312 1.161096
3331.029627 1.159531
3331.031942 1.150420
3331.034257 1.146358
3331.036572 1.144775
3331.038886 1.133592
3331.041201 1.130932
3331.043516 1.118260
3331.045831 1.109412
3331.048146 1.105231
3331.050461 1.097759
3331.052776 1.080379
3331.055090 1.067590
3331.057405 1.058890
3331.059720 1.042495
3331.062035 1.028201
3331.064350 1.006785
3331.066665 0.996567
3331.068979 0.981682
3331.071294 0.958020
3331.073609 0.941073
3331.075924 0.919859
3331.078239 0.904108
3331.080554 0.878922
3331.082869 0.857749
3331.085183 0.837044
3331.087498 0.819158
3331.089813 0.804134
3331.092128 0.795786
3331.094443 0.788877
3331.096758 0.792480
3331.099072 0.781651
3331.101387 0.782200
3331.103702 0.772134
3331.106017 0.778684
3331.108332 0.773860
3331.110647 0.773716
3331.112962 0.772767
3331.115276 0.775923
3331.117591 0.778477
3331.119906 0.781617
3331.122221 0.782687
3331.124536 0.787428
3331.126851 0.808847
3331.129166 0.820377
3331.131480 0.844939
3331.133795 0.867045
3331.136110 0.887500
3331.138425 0.904768
3331.140740 0.924254
3331.143055 0.941060
3331.145369 0.964382
3331.147684 0.976970
3331.149999 0.985662
3331.152314 1.007617
3331.154629 1.014062
3331.156944 1.027868
3331.159259 1.037942
3331.161573 1.054090
3331.163888 1.059216
3331.166203 1.066216
3331.168518 1.075939
3331.170833 1.084842
3331.173148 1.086695
3331.175462 1.097205
3331.177777 1.103288
3331.180092 1.109568
3331.182407 1.120466
3331.184722 1.118348
3331.187037 1.122913
3331.189352 1.120234
3331.191666 1.118253
3331.193981 1.126272
3331.196296 1.118420
3331.198611 1.120320
3331.200926 1.113961
3331.203241 1.108172
3331.205556 1.105442
3331.207870 1.095193
3331.210185 1.089268
3331.212500 1.083749
3331.214815 1.071934
3331.217130 1.075667
3331.219445 1.058236
3331.221759 1.049872
3331.224074 1.040200
3331.226389 1.028582
3331.228704 1.019883
3331.231019 1.003612
3331.233334 0.990770
3331.235649 0.978106
3331.237963 0.970636
3331.240278 0.949531
3331.242593 0.930744
3331.244908 0.908520
3331.247223 0.895532
3331.249538 0.869939
3331.251853 0.848467
3331.254167 0.824821
3331.256482 0.807614
3331.258797 0.795954
3331.261112 0.786725
3331.263427 0.790613
3331.265742 0.784322
3331.268056 0.791773
3331.270371 0.790263
3331.272686 0.786224
3331.275001 0.784004
3331.277316 0.784544
3331.279631 0.789356
3331.281946 0.784750
3331.284260 0.792738
3331.286575 0.790772
3331.288890 0.794842
3331.291205 0.795282
3331.293520 0.790195
3331.295835 0.806476
3331.298149 0.818187
3331.300464 0.847588
3331.302779 0.870809
3331.305094 0.889807
3331.307409 0.922491
3331.309724 0.937973
3331.312039 0.961487
3331.314353 0.982013
3331.316668 1.000320
3331.318983 1.017369
3331.321298 1.028987
3331.323613 1.042108
3331.325928 1.047633
3331.328243 1.059870
3331.330557 1.072458
3331.332872 1.084465
3331.335187 1.097443
3331.337502 1.102182
3331.339817 1.118170
3331.342132 1.117090
3331.344446 1.129626
3331.346761 1.130810
3331.349076 1.138701
3331.351391 1.143002
3331.353706 1.148827
3331.356021 1.151896
3331.358336 1.157196
3331.360650 1.151695
3331.362965 1.157457
3331.365280 1.155837
3331.367595 1.155751
3331.369910 1.150233
3331.372225 1.157452
3331.374540 1.146259
3331.376854 1.142962
3331.379169 1.136894
3331.381484 1.118074
3331.383799 1.118920
3331.386114 1.105924
3331.388429 1.104521
3331.390743 1.084260
3331.393058 1.072115
3331.395373 1.058066
3331.397688 1.049263
3331.400003 1.036383
3331.402318 1.018767
3331.404633 1.006002
3331.406947 0.987579
3331.409262 0.970968
3331.411577 0.955831
3331.413892 0.932770
3331.416207 0.916361
3331.418522 0.894165
3331.420837 0.876008
3331.423151 0.841434
3331.425466 0.825324
3331.427781 0.813706
3331.430096 0.798976
3331.432411 0.791254
3331.434726 0.791838
3331.437040 0.782680
3331.439355 0.782182
3331.441670 0.778419
3331.443985 0.777763
3331.446300 0.769684
3331.448615 0.781722
3331.450930 0.772279
3331.453244 0.775981
3331.455559 0.771930
3331.457874 0.782769
3331.460189 0.784476
3331.462504 0.783971
3331.464819 0.796228
3331.467134 0.813853
3331.469448 0.835458
3331.471763 0.849590
3331.474078 0.875093
3331.476393 0.888014
3331.478708 0.909453
3331.481023 0.937591
3331.483337 0.947640
3331.485652 0.961233
3331.487967 0.977038
3331.490282 0.996713
3331.492597 1.006412
3331.494912 1.024824
3331.497227 1.034683
3331.499541 1.044662
3331.501856 1.045810
3331.504171 1.058902
3331.506486 1.072712
3331.508801 1.073564
3331.511116 1.089391
3331.513431 1.097266
3331.515745 1.098773
3331.518060 1.108727
3331.520375 1.115994
3331.522690 1.112176
3331.525005 1.118567
3331.527320 1.117102
3331.529634 1.125162
3331.531949 1.123523
3331.534264 1.125516
3331.536579 1.120178
3331.538894 1.116525
3331.541209 1.110322
3331.543524 1.110853
3331.545838 1.103378
3331.548153 1.094347
3331.550468 1.090276
3331.552783 1.081698
3331.555098 1.065546
3331.557413 1.063065
3331.559728 1.054814
3331.562042 1.044210
3331.564357 1.032956
3331.566672 1.023012
3331.568987 1.020892
3331.571302 0.997197
3331.573617 0.995818
3331.575931 0.973386
3331.578246 0.959181
3331.580561 0.938648
3331.582876 0.920386
3331.585191 0.905083
3331.587506 0.878119
3331.589821 0.862460
3331.592135 0.842017
3331.594450 0.816193
3331.596765 0.800027
3331.599080 0.792189
3331.601395 0.785708
3331.603710 0.787103
3331.606025 0.788816
3331.608339 0.784517
3331.610654 0.782802
3331.612969 0.791223
3331.615284 0.782874
3331.617599 0.786182
3331.619914 0.793865
3331.622228 0.791462
3331.624543 0.789613
3331.626858 0.793138
3331.629173 0.789662
3331.631488 0.787127
3331.633803 0.797092
3331.636118 0.807217
3331.638432 0.838634
3331.640747 0.853124
3331.643062 0.877532
3331.645377 0.897026
3331.647692 0.923053
3331.650007 0.940226
3331.652322 0.963028
3331.654636 0.980934
3331.656951 0.999932
3331.659266 1.013568
3331.661581 1.029181
3331.663896 1.041344
3331.666211 1.058161
3331.668526 1.060470
3331.670840 1.074749
3331.673155 1.082679
3331.675470 1.093189
3331.677785 1.110523
3331.680100 1.113265
3331.682415 1.124042
3331.684729 1.132036
3331.687044 1.140346
3331.689359 1.141507
3331.691674 1.143327
3331.693989 1.146025
3331.696304 1.150578
3331.698619 1.149233
3331.700933 1.162112
3331.703248 1.156806
3331.705563 1.158397
3331.707878 1.151814
3331.710193 1.152627
3331.712508 1.147338
3331.714823 1.142308
3331.717137 1.135756
3331.719452 1.130363
3331.721767 1.118610
3331.724082 1.115663
3331.726397 1.102211
3331.728712 1.097059
3331.731026 1.079562
3331.733341 1.067511
3331.735656 1.055969
3331.737971 1.039922
3331.740286 1.028754
3331.742601 1.014602
3331.744916 1.000269
3331.747230 0.983784
3331.749545 0.965773
3331.751860 0.940947
3331.754175 0.924902
3331.756490 0.905736
3331.758805 0.881203
3331.761120 0.859301
3331.763434 0.846350
3331.765749 0.825683
3331.768064 0.800754
3331.770379 0.798981
3331.772694 0.790577
3331.775009 0.789831
3331.777324 0.784203
3331.779638 0.780807
3331.781953 0.775918
3331.784268 0.773730
3331.786583 0.781508
3331.788898 0.773647
3331.791213 0.768749
3331.793527 0.776861
3331.795842 0.779192
3331.798157 0.776477
3331.800472 0.785537
3331.802787 0.791301
3331.805102 0.802090
3331.807417 0.828206
3331.809731 0.841730
3331.812046 0.863055
3331.814361 0.873812
3331.816676 0.897564
3331.818991 0.923410
3331.821306 0.937473
3331.823621 0.959043
3331.825935 0.968765
3331.828250 0.982011
3331.830565 0.999862
3331.832880 1.016613
3331.835195 1.020828
3331.837510 1.042001
3331.839824 1.047567
3331.842139 1.059398
3331.844454 1.066357
3331.846769 1.070729
3331.849084 1.088483
3331.851399 1.089743
3331.853714 1.103226
3331.856028 1.103227
3331.858343 1.103055
3331.860658 1.113028
3331.862973 1.114188
3331.865288 1.118967
3331.867603 1.123119
3331.869918 1.120077
3331.872232 1.113130
3331.874547 1.116263
3331.876862 1.119644
3331.879177 1.115248
3331.881492 1.114359
3331.883807 1.100869
3331.886122 1.100460
3331.888436 1.094083
3331.890751 1.091565
3331.893066 1.077136
3331.895381 1.071214
3331.897696 1.057911
3331.900011 1.054682
3331.902325 1.041906
3331.904640 1.027041
3331.906955 1.017094
3331.909270 1.012418
3331.911585 0.991156
3331.913900 0.982127
3331.916215 0.969678
3331.918529 0.957545
3331.920844 0.937119
3331.923159 0.913834
3331.925474 0.892909
3331.927789 0.871160
3331.930104 0.850586
3331.932419 0.834840
3331.934733 0.815161
3331.937048 0.798978
3331.939363 0.784975
3331.941678 0.790136
3331.943993 0.788951
3331.946308 0.792968
3331.948623 0.790148
3331.950937 0.785746
3331.953252 0.785473
3331.955567 0.785277
3331.957882 0.779283
3331.960197 0.792157
